beta_A,tG_A,eta_A,coef_A,beta_B,tG_B,eta_B,coef_B,Nx,Ny,pattern,sim,initial_timestep,final_timestep,initial_cell_count,final_cell_count,last_alive_timestep,num_apoptosis,num_extrusion,JobID,JobName,State,ExitCode,Timelimit,Start,End,Elapsed
0.50,100.00,0.10,1.00,0.60,100.00,0.10,1.00,10,10,control,1290,0,503,100,10,503,366,0,1667672_1290,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T17:06:51,2021-07-27T17:18:49,00:11:58
0.50,100.00,0.10,1.00,0.60,100.00,0.10,1.00,10,10,control,1291,0,497,100,10,497,368,0,1667672_1291,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T17:07:54,2021-07-27T17:19:36,00:11:42
0.50,100.00,0.10,1.00,0.60,100.00,0.10,1.00,10,10,control,1292,0,520,100,10,520,339,0,1667672_1292,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T17:07:54,2021-07-27T17:18:17,00:10:23
0.50,100.00,0.10,1.00,0.60,100.00,0.10,1.00,10,10,control,1293,0,498,100,10,498,370,0,1667672_1293,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T17:07:54,2021-07-27T17:20:22,00:12:28
0.50,100.00,0.10,1.00,0.60,100.00,0.10,1.00,10,10,control,1294,0,528,100,10,528,372,0,1667672_1294,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T17:07:54,2021-07-27T17:19:23,00:11:29
0.50,100.00,0.10,1.00,0.60,100.00,0.10,1.00,10,10,control,1295,0,405,100,10,405,306,0,1667672_1295,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T17:07:54,2021-07-27T17:17:24,00:09:30
0.50,100.00,0.10,1.00,0.60,100.00,0.10,1.00,10,10,control,1296,0,493,100,10,493,362,0,1667672_1296,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T17:07:54,2021-07-27T17:19:52,00:11:58
0.50,100.00,0.10,1.00,0.60,100.00,0.10,1.00,10,10,control,1297,0,640,100,10,640,338,0,1667672_1297,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T17:07:54,2021-07-27T17:18:48,00:10:54
0.50,100.00,0.10,1.00,0.60,100.00,0.10,1.00,10,10,control,1298,0,420,100,10,420,339,0,1667672_1298,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T17:08:55,2021-07-27T17:19:18,00:10:23
0.50,100.00,0.10,1.00,0.60,100.00,0.10,1.00,10,10,control,1299,0,418,100,10,418,313,0,1667672_1299,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T17:08:55,2021-07-27T17:18:19,00:09:24
0.50,100.00,0.10,1.00,0.60,100.00,0.12,1.00,10,10,control,1300,0,728,100,9,728,520,0,1667672_1300,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T17:08:55,2021-07-27T17:27:45,00:18:50
0.50,100.00,0.10,1.00,0.60,100.00,0.12,1.00,10,10,control,1301,0,717,100,10,717,437,0,1667672_1301,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T17:08:55,2021-07-27T17:24:32,00:15:37
0.50,100.00,0.10,1.00,0.60,100.00,0.12,1.00,10,10,control,1302,0,885,100,9,885,523,0,1667672_1302,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T17:09:57,2021-07-27T17:29:01,00:19:04
0.50,100.00,0.10,1.00,0.60,100.00,0.12,1.00,10,10,control,1303,0,973,100,9,973,496,0,1667672_1303,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T17:09:57,2021-07-27T17:28:39,00:18:42
0.50,100.00,0.10,1.00,0.60,100.00,0.12,1.00,10,10,control,1304,0,624,100,11,624,434,0,1667672_1304,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T17:09:57,2021-07-27T17:25:07,00:15:10
0.50,100.00,0.10,1.00,0.60,100.00,0.12,1.00,10,10,control,1305,0,896,100,10,896,571,0,1667672_1305,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T17:09:57,2021-07-27T17:31:23,00:21:26
0.50,100.00,0.10,1.00,0.60,100.00,0.12,1.00,10,10,control,1306,0,748,100,10,748,465,1,1667672_1306,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T17:09:57,2021-07-27T17:26:08,00:16:11
0.50,100.00,0.10,1.00,0.60,100.00,0.12,1.00,10,10,control,1307,0,876,100,11,876,522,0,1667672_1307,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T17:09:57,2021-07-27T17:28:43,00:18:46
0.50,100.00,0.10,1.00,0.60,100.00,0.12,1.00,10,10,control,1308,0,1014,100,10,1014,544,0,1667672_1308,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T17:09:57,2021-07-27T17:29:47,00:19:50
0.50,100.00,0.10,1.00,0.60,100.00,0.12,1.00,10,10,control,1309,0,999,100,10,999,584,0,1667672_1309,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T17:11:00,2021-07-27T17:33:30,00:22:30
0.50,100.00,0.10,1.00,0.60,100.00,0.12,1.00,10,10,control,1310,0,946,100,10,946,523,0,1667672_1310,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T17:11:00,2021-07-27T17:30:39,00:19:39
0.50,100.00,0.10,1.00,0.60,100.00,0.12,1.00,10,10,control,1311,0,744,100,10,744,442,0,1667672_1311,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T17:11:00,2021-07-27T17:27:14,00:16:14
0.50,100.00,0.10,1.00,0.60,100.00,0.12,1.00,10,10,control,1312,0,862,100,10,862,492,0,1667672_1312,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T17:11:00,2021-07-27T17:29:01,00:18:01
0.50,100.00,0.10,1.00,0.60,100.00,0.12,1.00,10,10,control,1313,0,774,100,11,774,524,0,1667672_1313,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T17:11:00,2021-07-27T17:30:18,00:19:18
0.50,100.00,0.10,1.00,0.60,100.00,0.12,1.00,10,10,control,1314,0,1352,100,10,1352,638,0,1667672_1314,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T17:11:00,2021-07-27T17:35:53,00:24:53
0.50,100.00,0.10,1.00,0.60,100.00,0.12,1.00,10,10,control,1315,0,825,100,10,825,489,0,1667672_1315,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T17:11:00,2021-07-27T17:28:47,00:17:47
0.50,100.00,0.10,1.00,0.60,100.00,0.12,1.00,10,10,control,1316,0,863,100,10,863,484,0,1667672_1316,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T17:11:00,2021-07-27T17:28:19,00:17:19
0.50,100.00,0.10,1.00,0.60,100.00,0.12,1.00,10,10,control,1317,0,950,100,10,950,524,0,1667672_1317,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T17:11:00,2021-07-27T17:30:53,00:19:53
0.50,100.00,0.10,1.00,0.60,100.00,0.12,1.00,10,10,control,1318,0,738,100,10,738,559,0,1667672_1318,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T17:11:00,2021-07-27T17:31:51,00:20:51
0.50,100.00,0.10,1.00,0.60,100.00,0.12,1.00,10,10,control,1319,0,717,100,10,717,446,0,1667672_1319,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T17:12:03,2021-07-27T17:28:33,00:16:30
0.50,100.00,0.10,1.00,0.60,100.00,0.14,1.00,10,10,control,1320,0,2312,100,10,2312,1113,1,1667672_1320,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T17:12:03,2021-07-27T17:59:29,00:47:26
0.50,100.00,0.10,1.00,0.60,100.00,0.14,1.00,10,10,control,1321,0,1940,100,11,1940,1189,0,1667672_1321,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T17:12:03,2021-07-27T18:01:33,00:49:30
0.50,100.00,0.10,1.00,0.60,100.00,0.14,1.00,10,10,control,1322,0,2634,100,10,2634,1212,0,1667672_1322,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T17:12:03,2021-07-27T18:03:57,00:51:54
0.50,100.00,0.10,1.00,0.60,100.00,0.14,1.00,10,10,control,1323,0,1492,100,10,1492,1032,0,1667672_1323,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T17:12:03,2021-07-27T17:54:42,00:42:39
0.50,100.00,0.10,1.00,0.60,100.00,0.14,1.00,10,10,control,1324,0,3256,100,10,3256,1208,0,1667672_1324,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T17:12:03,2021-07-27T18:04:01,00:51:58
0.50,100.00,0.10,1.00,0.60,100.00,0.14,1.00,10,10,control,1325,0,1987,100,10,1987,1071,0,1667672_1325,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T17:12:03,2021-07-27T17:57:27,00:45:24
0.50,100.00,0.10,1.00,0.60,100.00,0.14,1.00,10,10,control,1326,0,1530,100,10,1530,917,1,1667672_1326,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T17:12:03,2021-07-27T17:49:59,00:37:56
0.50,100.00,0.10,1.00,0.60,100.00,0.14,1.00,10,10,control,1327,0,2290,100,10,2290,1134,0,1667672_1327,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T17:13:06,2021-07-27T18:01:17,00:48:11
0.50,100.00,0.10,1.00,0.60,100.00,0.14,1.00,10,10,control,1328,0,2645,100,10,2645,1163,1,1667672_1328,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T17:13:06,2021-07-27T18:02:52,00:49:46
0.50,100.00,0.10,1.00,0.60,100.00,0.14,1.00,10,10,control,1329,0,3234,100,10,3234,1641,0,1667672_1329,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T17:13:06,2021-07-27T18:24:38,01:11:32
0.50,100.00,0.10,1.00,0.60,100.00,0.14,1.00,10,10,control,1330,0,1507,100,10,1507,792,0,1667672_1330,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T17:13:06,2021-07-27T17:46:36,00:33:30
0.50,100.00,0.10,1.00,0.60,100.00,0.14,1.00,10,10,control,1331,0,3053,100,10,3053,1168,1,1667672_1331,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T17:13:06,2021-07-27T18:03:35,00:50:29
0.50,100.00,0.10,1.00,0.60,100.00,0.14,1.00,10,10,control,1332,0,2480,100,10,2480,1264,0,1667672_1332,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T17:13:06,2021-07-27T18:08:43,00:55:37
0.50,100.00,0.10,1.00,0.60,100.00,0.14,1.00,10,10,control,1333,0,2439,100,10,2439,1355,0,1667672_1333,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T17:13:06,2021-07-27T18:10:40,00:57:34
0.50,100.00,0.10,1.00,0.60,100.00,0.14,1.00,10,10,control,1334,0,3706,100,10,3706,1604,1,1667672_1334,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T17:13:06,2021-07-27T18:22:11,01:09:05
0.50,100.00,0.10,1.00,0.60,100.00,0.14,1.00,10,10,control,1335,0,3262,100,10,3262,1558,0,1667672_1335,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T17:13:06,2021-07-27T18:20:33,01:07:27
0.50,100.00,0.10,1.00,0.60,100.00,0.14,1.00,10,10,control,1336,0,2659,100,10,2659,1159,1,1667672_1336,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T17:13:06,2021-07-27T18:03:32,00:50:26
0.50,100.00,0.10,1.00,0.60,100.00,0.14,1.00,10,10,control,1337,0,1937,100,10,1937,1262,0,1667672_1337,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T17:14:08,2021-07-27T18:09:04,00:54:56
0.50,100.00,0.10,1.00,0.60,100.00,0.14,1.00,10,10,control,1338,0,1707,100,10,1707,1078,0,1667672_1338,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T17:14:08,2021-07-27T18:01:21,00:47:13
0.50,100.00,0.10,1.00,0.60,100.00,0.14,1.00,10,10,control,1339,0,2084,100,10,2084,931,0,1667672_1339,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T17:15:09,2021-07-27T17:53:48,00:38:39
0.50,100.00,0.10,1.00,0.60,100.00,0.16,1.00,10,10,control,1340,0,10000,100,869,10000,39908,3,1667672_1340,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T17:15:09,2021-07-29T02:58:44,1-09:43:35
0.50,100.00,0.10,1.00,0.60,100.00,0.16,1.00,10,10,control,1341,0,10000,100,259,10000,16212,1,1667672_1341,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T17:15:09,2021-07-28T06:31:41,13:16:32
0.50,100.00,0.10,1.00,0.60,100.00,0.16,1.00,10,10,control,1342,0,10000,100,441,10000,20448,2,1667672_1342,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T17:16:11,2021-07-28T09:19:40,16:03:29
0.50,100.00,0.10,1.00,0.60,100.00,0.16,1.00,10,10,control,1343,0,10000,100,407,10000,25202,0,1667672_1343,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T17:16:11,2021-07-28T12:37:59,19:21:48
0.50,100.00,0.10,1.00,0.60,100.00,0.16,1.00,10,10,control,1344,0,10000,100,638,10000,30307,1,1667672_1344,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T17:16:11,2021-07-28T18:30:00,1-01:13:49
0.50,100.00,0.10,1.00,0.60,100.00,0.16,1.00,10,10,control,1345,0,10000,100,396,10000,19755,0,1667672_1345,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T17:16:11,2021-07-28T09:06:12,15:50:01
0.50,100.00,0.10,1.00,0.60,100.00,0.16,1.00,10,10,control,1346,0,10000,100,483,10000,29876,1,1667672_1346,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T17:16:11,2021-07-28T18:17:47,1-01:01:36
0.50,100.00,0.10,1.00,0.60,100.00,0.16,1.00,10,10,control,1347,0,10000,100,571,10000,33706,0,1667672_1347,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T17:17:13,2021-07-28T20:18:36,1-03:01:23
0.50,100.00,0.10,1.00,0.60,100.00,0.16,1.00,10,10,control,1348,0,10000,100,388,10000,21817,1,1667672_1348,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T17:17:13,2021-07-28T11:00:01,17:42:48
0.50,100.00,0.10,1.00,0.60,100.00,0.16,1.00,10,10,control,1349,0,10000,100,321,10000,13638,0,1667672_1349,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T17:17:13,2021-07-28T04:25:07,11:07:54
0.50,100.00,0.10,1.00,0.60,100.00,0.16,1.00,10,10,control,1350,0,10000,100,547,10000,32157,0,1667672_1350,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T17:17:13,2021-07-28T20:05:52,1-02:48:39
0.50,100.00,0.10,1.00,0.60,100.00,0.16,1.00,10,10,control,1351,0,10000,100,174,10000,13442,0,1667672_1351,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T17:17:13,2021-07-28T04:25:35,11:08:22
0.50,100.00,0.10,1.00,0.60,100.00,0.16,1.00,10,10,control,1352,0,10000,100,409,10000,26530,1,1667672_1352,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T17:17:13,2021-07-28T13:55:22,20:38:09
0.50,100.00,0.10,1.00,0.60,100.00,0.16,1.00,10,10,control,1353,0,10000,100,699,10000,36530,1,1667672_1353,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T17:17:13,2021-07-29T00:11:35,1-06:54:22
0.50,100.00,0.10,1.00,0.60,100.00,0.16,1.00,10,10,control,1354,0,10000,100,276,10000,17556,0,1667672_1354,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T17:18:14,2021-07-28T07:38:50,14:20:36
0.50,100.00,0.10,1.00,0.60,100.00,0.16,1.00,10,10,control,1355,0,10000,100,712,10000,33836,1,1667672_1355,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T17:18:14,2021-07-28T21:02:37,1-03:44:23
0.50,100.00,0.10,1.00,0.60,100.00,0.16,1.00,10,10,control,1356,0,10000,100,381,10000,23937,1,1667672_1356,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T17:19:16,2021-07-28T13:03:37,19:44:21
0.50,100.00,0.10,1.00,0.60,100.00,0.16,1.00,10,10,control,1357,0,10000,100,884,10000,43560,0,1667672_1357,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T17:19:16,2021-07-29T05:58:20,1-12:39:04
0.50,100.00,0.10,1.00,0.60,100.00,0.16,1.00,10,10,control,1358,0,10000,100,845,10000,41348,4,1667672_1358,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T17:19:16,2021-07-29T02:41:39,1-09:22:23
0.50,100.00,0.10,1.00,0.60,100.00,0.16,1.00,10,10,control,1359,0,10000,100,436,10000,28309,1,1667672_1359,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T17:19:16,2021-07-28T16:49:00,23:29:44
0.50,100.00,0.10,1.00,0.60,100.00,0.18,1.00,10,10,control,1360,0,1620,100,1002,1620,5777,0,1667672_1360,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T17:19:16,2021-07-27T22:59:30,05:40:14
0.50,100.00,0.10,1.00,0.60,100.00,0.18,1.00,10,10,control,1361,0,1481,100,1003,1481,5682,0,1667672_1361,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T17:19:16,2021-07-27T22:58:10,05:38:54
0.50,100.00,0.10,1.00,0.60,100.00,0.18,1.00,10,10,control,1362,0,1626,100,1005,1626,5393,0,1667672_1362,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T17:19:16,2021-07-27T22:46:11,05:26:55
0.50,100.00,0.10,1.00,0.60,100.00,0.18,1.00,10,10,control,1363,0,1541,100,1001,1541,5301,0,1667672_1363,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T17:19:16,2021-07-27T22:33:26,05:14:10
0.50,100.00,0.10,1.00,0.60,100.00,0.18,1.00,10,10,control,1364,0,1467,100,994,1467,5134,1,1667672_1364,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T17:19:16,2021-07-27T22:23:24,05:04:08
0.50,100.00,0.10,1.00,0.60,100.00,0.18,1.00,10,10,control,1365,0,1405,100,1000,1405,4815,1,1667672_1365,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T17:19:16,2021-07-27T22:05:27,04:46:11
0.50,100.00,0.10,1.00,0.60,100.00,0.18,1.00,10,10,control,1366,0,1723,100,1002,1723,5928,0,1667672_1366,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T17:20:18,2021-07-27T23:07:37,05:47:19
0.50,100.00,0.10,1.00,0.60,100.00,0.18,1.00,10,10,control,1367,0,1464,100,1001,1464,5834,0,1667672_1367,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T17:20:18,2021-07-27T23:06:59,05:46:41
0.50,100.00,0.10,1.00,0.60,100.00,0.18,1.00,10,10,control,1368,0,1735,100,1000,1735,5918,0,1667672_1368,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T17:20:18,2021-07-27T23:08:50,05:48:32
0.50,100.00,0.10,1.00,0.60,100.00,0.18,1.00,10,10,control,1369,0,1568,100,999,1568,5720,1,1667672_1369,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T17:20:18,2021-07-27T23:01:42,05:41:24
0.50,100.00,0.10,1.00,0.60,100.00,0.18,1.00,10,10,control,1370,0,1758,100,998,1758,6310,0,1667672_1370,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T17:20:18,2021-07-27T23:47:27,06:27:09
0.50,100.00,0.10,1.00,0.60,100.00,0.18,1.00,10,10,control,1371,0,1874,100,1002,1874,6189,0,1667672_1371,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T17:20:18,2021-07-27T23:14:57,05:54:39
0.50,100.00,0.10,1.00,0.60,100.00,0.18,1.00,10,10,control,1372,0,1791,100,1001,1791,6480,1,1667672_1372,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T17:21:19,2021-07-27T23:44:56,06:23:37
0.50,100.00,0.10,1.00,0.60,100.00,0.18,1.00,10,10,control,1373,0,1518,100,999,1518,5601,1,1667672_1373,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T17:21:19,2021-07-27T22:48:00,05:26:41
0.50,100.00,0.10,1.00,0.60,100.00,0.18,1.00,10,10,control,1374,0,1740,100,1001,1740,5768,0,1667672_1374,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T17:22:21,2021-07-27T22:57:31,05:35:10
0.50,100.00,0.10,1.00,0.60,100.00,0.18,1.00,10,10,control,1375,0,1660,100,998,1660,5880,1,1667672_1375,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T17:22:21,2021-07-27T23:05:28,05:43:07
0.50,100.00,0.10,1.00,0.60,100.00,0.18,1.00,10,10,control,1376,0,1793,100,1000,1793,6362,0,1667672_1376,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T17:22:21,2021-07-27T23:36:13,06:13:52
0.50,100.00,0.10,1.00,0.60,100.00,0.18,1.00,10,10,control,1377,0,1606,100,1003,1606,5303,0,1667672_1377,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T17:23:23,2021-07-27T22:31:47,05:08:24
0.50,100.00,0.10,1.00,0.60,100.00,0.18,1.00,10,10,control,1378,0,1614,100,1002,1614,5609,1,1667672_1378,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T17:23:23,2021-07-27T22:51:38,05:28:15
0.50,100.00,0.10,1.00,0.60,100.00,0.18,1.00,10,10,control,1379,0,1675,100,1001,1675,5687,0,1667672_1379,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T17:23:23,2021-07-27T23:02:14,05:38:51
0.50,100.00,0.10,1.00,0.60,100.00,0.20,1.00,10,10,control,1380,0,932,100,999,932,2694,6,1667672_1380,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T17:23:23,2021-07-27T20:36:00,03:12:37
0.50,100.00,0.10,1.00,0.60,100.00,0.20,1.00,10,10,control,1381,0,903,100,1009,903,2600,0,1667672_1381,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T17:23:23,2021-07-27T20:23:46,03:00:23
0.50,100.00,0.10,1.00,0.60,100.00,0.20,1.00,10,10,control,1382,0,944,100,1001,944,2820,3,1667672_1382,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T17:24:25,2021-07-27T20:38:23,03:13:58
0.50,100.00,0.10,1.00,0.60,100.00,0.20,1.00,10,10,control,1383,0,900,100,1001,900,2654,4,1667672_1383,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T17:25:26,2021-07-27T20:23:12,02:57:46
0.50,100.00,0.10,1.00,0.60,100.00,0.20,1.00,10,10,control,1384,0,867,100,1000,867,2574,2,1667672_1384,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T17:25:26,2021-07-27T20:19:44,02:54:18
0.50,100.00,0.10,1.00,0.60,100.00,0.20,1.00,10,10,control,1385,0,887,100,1000,887,2647,8,1667672_1385,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T17:26:28,2021-07-27T20:26:15,02:59:47
0.50,100.00,0.10,1.00,0.60,100.00,0.20,1.00,10,10,control,1386,0,967,100,993,967,2843,0,1667672_1386,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T17:26:28,2021-07-27T20:42:20,03:15:52
0.50,100.00,0.10,1.00,0.60,100.00,0.20,1.00,10,10,control,1387,0,940,100,999,940,2821,3,1667672_1387,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T17:27:30,2021-07-27T20:36:51,03:09:21
0.50,100.00,0.10,1.00,0.60,100.00,0.20,1.00,10,10,control,1388,0,880,100,1002,880,2510,1,1667672_1388,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T17:27:30,2021-07-27T20:32:10,03:04:40
0.50,100.00,0.10,1.00,0.60,100.00,0.20,1.00,10,10,control,1389,0,915,100,1003,915,2779,3,1667672_1389,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T17:27:30,2021-07-27T20:34:54,03:07:24
0.50,100.00,0.10,1.00,0.60,100.00,0.20,1.00,10,10,control,1390,0,932,100,1002,932,2678,1,1667672_1390,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T17:27:30,2021-07-27T20:34:36,03:07:06
0.50,100.00,0.10,1.00,0.60,100.00,0.20,1.00,10,10,control,1391,0,911,100,1006,911,2624,2,1667672_1391,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T17:28:32,2021-07-27T20:28:37,03:00:05
0.50,100.00,0.10,1.00,0.60,100.00,0.20,1.00,10,10,control,1392,0,972,100,1002,972,2817,2,1667672_1392,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T17:28:32,2021-07-27T20:37:37,03:09:05
0.50,100.00,0.10,1.00,0.60,100.00,0.20,1.00,10,10,control,1393,0,985,100,998,985,2726,1,1667672_1393,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T17:28:32,2021-07-27T20:34:22,03:05:50
0.50,100.00,0.10,1.00,0.60,100.00,0.20,1.00,10,10,control,1394,0,1012,100,1010,1012,2947,3,1667672_1394,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T17:28:32,2021-07-27T21:12:41,03:44:09
0.50,100.00,0.10,1.00,0.60,100.00,0.20,1.00,10,10,control,1395,0,945,100,999,945,2729,4,1667672_1395,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T17:28:32,2021-07-27T20:31:57,03:03:25
0.50,100.00,0.10,1.00,0.60,100.00,0.20,1.00,10,10,control,1396,0,960,100,1000,960,2865,2,1667672_1396,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T17:29:33,2021-07-27T20:42:45,03:13:12
0.50,100.00,0.10,1.00,0.60,100.00,0.20,1.00,10,10,control,1397,0,1032,100,1002,1032,2822,1,1667672_1397,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T17:29:33,2021-07-27T20:42:23,03:12:50
0.50,100.00,0.10,1.00,0.60,100.00,0.20,1.00,10,10,control,1398,0,987,100,996,987,2871,0,1667672_1398,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T17:29:33,2021-07-27T20:47:07,03:17:34
0.50,100.00,0.10,1.00,0.60,100.00,0.20,1.00,10,10,control,1399,0,939,100,995,939,2752,2,1667672_1399,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T17:29:33,2021-07-27T20:36:45,03:07:12
0.50,100.00,0.10,1.00,0.60,100.00,0.22,1.00,10,10,control,1400,0,634,100,1001,634,1552,1,1667672_1400,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T17:29:33,2021-07-27T19:33:11,02:03:38
0.50,100.00,0.10,1.00,0.60,100.00,0.22,1.00,10,10,control,1401,0,695,100,999,695,1765,5,1667672_1401,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T17:29:33,2021-07-27T19:51:27,02:21:54
0.50,100.00,0.10,1.00,0.60,100.00,0.22,1.00,10,10,control,1402,0,624,100,1001,624,1572,3,1667672_1402,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T17:29:33,2021-07-27T19:36:13,02:06:40
