theta,n0,sim,initial_timestep,final_timestep,initial_cell_count,final_cell_count,last_alive_timestep,num_apoptosis,num_extrusion,JobID,JobName,State,ExitCode,Timelimit,Start,End,Elapsed
0.80,3,710,0,523,3,49,523,15,0,327257_710,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:17:01,2021-09-30T23:19:24,00:02:23
0.80,3,711,0,456,3,50,456,11,0,327257_711,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:17:01,2021-09-30T23:19:19,00:02:18
0.80,3,712,0,390,3,50,390,9,0,327257_712,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:17:01,2021-09-30T23:19:17,00:02:16
0.80,3,713,0,491,3,50,491,17,0,327257_713,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:17:01,2021-09-30T23:19:35,00:02:34
0.80,3,714,0,259,3,0,258,5,3,327257_714,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:17:01,2021-09-30T23:17:49,00:00:48
0.80,3,715,0,547,3,50,547,14,0,327257_715,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:17:01,2021-09-30T23:19:25,00:02:24
0.80,3,716,0,556,3,50,556,18,0,327257_716,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:17:01,2021-09-30T23:21:31,00:04:30
0.80,3,717,0,387,3,50,387,9,0,327257_717,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:17:01,2021-09-30T23:20:58,00:03:57
0.80,3,718,0,461,3,50,461,8,0,327257_718,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:17:01,2021-09-30T23:20:59,00:03:58
0.80,3,719,0,567,3,51,567,21,0,327257_719,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:17:01,2021-09-30T23:21:40,00:04:39
0.80,3,720,0,467,3,50,467,12,0,327257_720,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:17:01,2021-09-30T23:21:31,00:04:30
0.80,3,721,0,481,3,50,481,13,0,327257_721,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:17:01,2021-09-30T23:21:16,00:04:15
0.80,3,722,0,394,3,50,394,8,0,327257_722,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:17:01,2021-09-30T23:21:04,00:04:03
0.80,3,723,0,465,3,50,465,13,0,327257_723,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:17:01,2021-09-30T23:21:26,00:04:25
0.80,3,724,0,495,3,50,495,14,0,327257_724,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:17:01,2021-09-30T23:21:33,00:04:32
0.80,3,725,0,541,3,51,541,16,0,327257_725,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:17:01,2021-09-30T23:21:29,00:04:28
0.80,3,726,0,444,3,50,444,13,0,327257_726,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:17:01,2021-09-30T23:21:13,00:04:12
0.80,3,727,0,423,3,50,423,11,0,327257_727,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:17:01,2021-09-30T23:21:08,00:04:07
0.80,3,728,0,601,3,50,601,20,0,327257_728,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:17:01,2021-09-30T23:19:27,00:02:26
0.80,3,729,0,510,3,50,510,20,0,327257_729,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:17:01,2021-09-30T23:19:24,00:02:23
0.80,3,730,0,718,3,50,718,21,0,327257_730,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:18:36,2021-09-30T23:22:11,00:03:35
0.80,3,731,0,381,3,51,381,12,0,327257_731,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:18:36,2021-09-30T23:21:42,00:03:06
0.80,3,732,0,609,3,50,609,16,0,327257_732,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:18:36,2021-09-30T23:22:16,00:03:40
0.80,3,733,0,537,3,50,537,16,0,327257_733,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:18:36,2021-09-30T23:22:05,00:03:29
0.80,3,734,0,711,3,50,711,23,0,327257_734,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:18:36,2021-09-30T23:22:37,00:04:01
0.80,3,735,0,620,3,51,620,15,0,327257_735,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:18:36,2021-09-30T23:22:12,00:03:36
0.80,3,736,0,607,3,50,607,17,0,327257_736,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:18:36,2021-09-30T23:22:08,00:03:32
0.80,3,737,0,500,3,51,500,12,0,327257_737,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:18:36,2021-09-30T23:21:40,00:03:04
0.80,3,738,0,408,3,50,408,8,0,327257_738,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:18:36,2021-09-30T23:21:21,00:02:45
0.80,3,739,0,421,3,50,421,7,0,327257_739,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:18:36,2021-09-30T23:21:40,00:03:04
0.80,3,740,0,678,3,51,678,8,1,327257_740,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:18:36,2021-09-30T23:21:55,00:03:19
0.80,3,741,0,632,3,50,632,25,0,327257_741,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:18:36,2021-09-30T23:22:34,00:03:58
0.80,3,742,0,421,3,50,421,12,0,327257_742,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:18:36,2021-09-30T23:21:52,00:03:16
0.80,3,743,0,578,3,50,578,20,0,327257_743,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:18:36,2021-09-30T23:22:11,00:03:35
0.80,3,744,0,404,3,50,404,7,0,327257_744,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:18:36,2021-09-30T23:21:47,00:03:11
0.80,3,745,0,529,3,50,529,18,0,327257_745,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:18:36,2021-09-30T23:22:10,00:03:34
0.80,3,746,0,118,3,0,117,2,2,327257_746,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:18:36,2021-09-30T23:19:44,00:01:08
0.80,3,747,0,529,3,50,529,13,0,327257_747,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:18:36,2021-09-30T23:22:08,00:03:32
0.80,3,748,0,397,3,50,397,7,0,327257_748,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:18:36,2021-09-30T23:21:28,00:02:52
0.80,3,749,0,531,3,50,531,11,0,327257_749,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:18:36,2021-09-30T23:20:55,00:02:19
0.80,3,750,0,439,3,51,439,9,0,327257_750,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:18:36,2021-09-30T23:21:53,00:03:17
0.80,3,751,0,488,3,50,488,12,0,327257_751,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:18:36,2021-09-30T23:21:53,00:03:17
0.80,3,752,0,606,3,50,606,19,0,327257_752,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:18:36,2021-09-30T23:22:18,00:03:42
0.80,3,753,0,698,3,50,698,20,0,327257_753,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:18:36,2021-09-30T23:22:31,00:03:55
0.80,3,754,0,558,3,51,558,17,0,327257_754,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:18:36,2021-09-30T23:22:19,00:03:43
0.80,3,755,0,360,3,50,360,5,0,327257_755,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:18:36,2021-09-30T23:21:35,00:02:59
0.80,3,756,0,84,3,0,83,3,0,327257_756,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:18:36,2021-09-30T23:19:33,00:00:57
0.80,3,757,0,513,3,50,513,14,0,327257_757,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:18:36,2021-09-30T23:21:58,00:03:22
0.80,3,758,0,343,3,0,342,4,2,327257_758,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:18:36,2021-09-30T23:20:15,00:01:39
0.80,3,759,0,448,3,50,448,13,0,327257_759,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:18:36,2021-09-30T23:22:02,00:03:26
0.80,3,760,0,461,3,50,461,10,0,327257_760,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:18:36,2021-09-30T23:21:48,00:03:12
0.80,3,761,0,437,3,50,437,9,0,327257_761,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:18:36,2021-09-30T23:21:40,00:03:04
0.80,3,762,0,569,3,50,569,25,0,327257_762,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:18:36,2021-09-30T23:22:17,00:03:41
0.80,3,763,0,424,3,50,424,12,0,327257_763,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:18:36,2021-09-30T23:21:36,00:03:00
0.80,3,764,0,582,3,50,582,17,0,327257_764,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:18:36,2021-09-30T23:21:03,00:02:27
0.80,3,765,0,459,3,50,459,8,0,327257_765,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:18:36,2021-09-30T23:20:47,00:02:11
0.80,3,766,0,620,3,52,620,12,0,327257_766,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:18:36,2021-09-30T23:20:58,00:02:22
0.80,3,767,0,488,3,50,488,9,0,327257_767,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:18:36,2021-09-30T23:20:50,00:02:14
0.80,3,768,0,528,3,50,528,13,0,327257_768,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:18:36,2021-09-30T23:20:49,00:02:13
0.80,3,769,0,482,3,50,482,22,0,327257_769,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:18:36,2021-09-30T23:21:21,00:02:45
0.80,3,770,0,439,3,50,439,10,0,327257_770,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:18:36,2021-09-30T23:20:54,00:02:18
0.80,3,771,0,485,3,50,485,14,0,327257_771,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:18:36,2021-09-30T23:22:08,00:03:32
0.80,3,772,0,428,3,50,428,9,0,327257_772,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:18:36,2021-09-30T23:21:33,00:02:57
0.80,3,773,0,511,3,50,511,15,0,327257_773,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:18:36,2021-09-30T23:21:43,00:03:07
0.80,3,774,0,523,3,50,523,16,0,327257_774,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:18:36,2021-09-30T23:21:51,00:03:15
0.80,3,775,0,797,3,50,797,26,0,327257_775,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:18:36,2021-09-30T23:22:46,00:04:10
0.80,3,776,0,457,3,50,457,9,0,327257_776,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:18:36,2021-09-30T23:21:53,00:03:17
0.80,3,777,0,443,3,50,443,6,0,327257_777,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:18:36,2021-09-30T23:21:48,00:03:12
0.80,3,778,0,164,3,0,163,3,1,327257_778,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:18:36,2021-09-30T23:19:44,00:01:08
0.80,3,779,0,412,3,50,412,5,0,327257_779,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:18:36,2021-09-30T23:21:28,00:02:52
0.80,3,780,0,516,3,50,516,22,0,327257_780,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:18:36,2021-09-30T23:22:29,00:03:53
0.80,3,781,0,683,3,50,683,20,0,327257_781,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:18:36,2021-09-30T23:22:10,00:03:34
0.80,3,782,0,440,3,50,440,11,0,327257_782,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:18:36,2021-09-30T23:22:01,00:03:25
0.80,3,783,0,547,3,51,547,9,0,327257_783,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:18:36,2021-09-30T23:21:53,00:03:17
0.80,3,784,0,481,3,50,481,14,0,327257_784,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:18:36,2021-09-30T23:21:47,00:03:11
0.80,3,785,0,599,3,50,599,17,0,327257_785,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:18:36,2021-09-30T23:22:02,00:03:26
0.80,3,786,0,546,3,50,546,20,0,327257_786,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:18:36,2021-09-30T23:21:11,00:02:35
0.80,3,787,0,603,3,50,603,18,0,327257_787,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:18:36,2021-09-30T23:21:12,00:02:36
0.80,3,788,0,378,3,50,378,3,0,327257_788,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:18:36,2021-09-30T23:20:37,00:02:01
0.80,3,789,0,101,3,0,100,2,2,327257_789,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:18:36,2021-09-30T23:19:14,00:00:38
0.80,3,790,0,464,3,50,464,13,0,327257_790,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:18:36,2021-09-30T23:21:02,00:02:26
0.80,3,791,0,650,3,50,650,19,1,327257_791,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:18:36,2021-09-30T23:21:10,00:02:34
0.80,3,792,0,84,3,0,83,3,0,327257_792,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:18:36,2021-09-30T23:19:11,00:00:35
0.80,3,793,0,514,3,50,514,16,0,327257_793,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:18:36,2021-09-30T23:22:11,00:03:35
0.80,3,794,0,559,3,48,559,16,0,327257_794,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:18:36,2021-09-30T23:20:53,00:02:17
0.80,3,795,0,478,3,50,478,13,0,327257_795,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:18:36,2021-09-30T23:20:57,00:02:21
0.80,3,796,0,346,3,50,346,6,0,327257_796,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:18:36,2021-09-30T23:20:41,00:02:05
0.80,3,797,0,498,3,50,498,9,0,327257_797,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:18:36,2021-09-30T23:20:50,00:02:14
0.80,3,798,0,503,3,50,503,14,0,327257_798,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:18:36,2021-09-30T23:21:06,00:02:30
0.80,3,799,0,580,3,50,580,23,0,327257_799,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:18:36,2021-09-30T23:21:28,00:02:52
0.80,5,800,0,354,5,52,354,6,0,327257_800,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:18:36,2021-09-30T23:20:50,00:02:14
0.80,5,801,0,407,5,50,407,10,0,327257_801,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:18:36,2021-09-30T23:20:51,00:02:15
0.80,5,802,0,373,5,49,373,18,0,327257_802,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:18:36,2021-09-30T23:21:05,00:02:29
0.80,5,803,0,488,5,50,488,20,0,327257_803,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:18:36,2021-09-30T23:21:11,00:02:35
0.80,5,804,0,451,5,50,451,20,0,327257_804,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:18:36,2021-09-30T23:21:58,00:03:22
0.80,5,805,0,388,5,50,388,12,0,327257_805,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:18:36,2021-09-30T23:21:35,00:02:59
0.80,5,806,0,492,5,51,492,22,0,327257_806,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:19:57,2021-09-30T23:22:51,00:02:54
0.80,5,807,0,384,5,50,384,6,0,327257_807,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:19:57,2021-09-30T23:22:30,00:02:33
0.80,5,808,0,390,5,49,390,12,0,327257_808,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:19:57,2021-09-30T23:22:14,00:02:17
0.80,5,809,0,460,5,51,460,21,0,327257_809,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:19:57,2021-09-30T23:22:33,00:02:36
0.80,5,810,0,375,5,51,375,12,0,327257_810,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:19:57,2021-09-30T23:22:13,00:02:16
0.80,5,811,0,415,5,50,415,14,0,327257_811,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:19:57,2021-09-30T23:22:23,00:02:26
0.80,5,812,0,505,5,51,505,15,0,327257_812,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:19:57,2021-09-30T23:22:28,00:02:31
0.80,5,813,0,423,5,51,423,13,0,327257_813,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:19:57,2021-09-30T23:22:10,00:02:13
0.80,5,814,0,354,5,50,354,5,0,327257_814,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:19:57,2021-09-30T23:22:02,00:02:05
0.80,5,815,0,380,5,50,380,10,0,327257_815,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:19:57,2021-09-30T23:22:20,00:02:23
0.80,5,816,0,466,5,50,466,19,0,327257_816,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:19:57,2021-09-30T23:22:52,00:02:55
0.80,5,817,0,367,5,51,367,11,0,327257_817,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:19:57,2021-09-30T23:22:33,00:02:36
0.80,5,818,0,456,5,50,456,14,0,327257_818,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:19:57,2021-09-30T23:22:32,00:02:35
0.80,5,819,0,427,5,50,427,12,0,327257_819,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:19:57,2021-09-30T23:22:27,00:02:30
0.80,5,820,0,580,5,50,580,26,0,327257_820,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:19:57,2021-09-30T23:22:58,00:03:01
0.80,5,821,0,570,5,50,570,14,0,327257_821,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:19:57,2021-09-30T23:22:38,00:02:41
0.80,5,822,0,398,5,50,398,10,0,327257_822,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:19:57,2021-09-30T23:22:20,00:02:23
0.80,5,823,0,545,5,51,545,23,0,327257_823,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:19:57,2021-09-30T23:22:57,00:03:00
0.80,5,824,0,662,5,50,662,33,0,327257_824,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:19:57,2021-09-30T23:23:28,00:03:31
0.80,5,825,0,923,5,50,923,28,4,327257_825,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:19:57,2021-09-30T23:23:15,00:03:18
0.80,5,826,0,364,5,50,364,7,0,327257_826,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:19:57,2021-09-30T23:22:02,00:02:05
0.80,5,827,0,482,5,50,482,18,0,327257_827,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:19:57,2021-09-30T23:22:51,00:02:54
0.80,5,828,0,397,5,50,397,11,0,327257_828,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:19:57,2021-09-30T23:22:19,00:02:22
0.80,5,829,0,379,5,50,379,14,0,327257_829,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:19:57,2021-09-30T23:22:21,00:02:24
0.80,5,830,0,337,5,50,337,7,0,327257_830,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:19:57,2021-09-30T23:22:15,00:02:18
0.80,5,831,0,509,5,51,509,22,0,327257_831,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:19:57,2021-09-30T23:22:56,00:02:59
0.80,5,832,0,399,5,50,399,10,0,327257_832,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:19:57,2021-09-30T23:22:15,00:02:18
0.80,5,833,0,395,5,50,395,15,0,327257_833,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:19:57,2021-09-30T23:22:18,00:02:21
0.80,5,834,0,536,5,50,536,21,0,327257_834,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:19:57,2021-09-30T23:22:58,00:03:01
0.80,5,835,0,520,5,50,520,24,0,327257_835,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:19:57,2021-09-30T23:23:06,00:03:09
0.80,5,836,0,399,5,50,399,14,0,327257_836,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:19:57,2021-09-30T23:22:37,00:02:40
0.80,5,837,0,475,5,50,475,12,0,327257_837,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:19:57,2021-09-30T23:22:30,00:02:33
0.80,5,838,0,480,5,50,480,22,0,327257_838,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:19:57,2021-09-30T23:22:43,00:02:46
0.80,5,839,0,425,5,50,425,12,0,327257_839,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:19:57,2021-09-30T23:22:24,00:02:27
0.80,5,840,0,373,5,50,373,14,0,327257_840,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:19:57,2021-09-30T23:22:39,00:02:42
0.80,5,841,0,427,5,50,427,17,0,327257_841,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:19:57,2021-09-30T23:22:45,00:02:48
0.80,5,842,0,387,5,52,387,8,0,327257_842,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:19:57,2021-09-30T23:22:29,00:02:32
0.80,5,843,0,442,5,52,442,17,0,327257_843,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:19:57,2021-09-30T23:22:43,00:02:46
0.80,5,844,0,404,5,50,404,13,0,327257_844,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:19:57,2021-09-30T23:22:37,00:02:40
0.80,5,845,0,405,5,50,405,11,0,327257_845,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:19:57,2021-09-30T23:22:31,00:02:34
0.80,5,846,0,449,5,51,449,14,0,327257_846,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:19:57,2021-09-30T23:22:48,00:02:51
0.80,5,847,0,598,5,50,598,23,0,327257_847,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:19:57,2021-09-30T23:23:01,00:03:04
0.80,5,848,0,369,5,50,369,9,0,327257_848,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:19:57,2021-09-30T23:22:23,00:02:26
0.80,5,849,0,553,5,50,553,21,0,327257_849,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:19:57,2021-09-30T23:22:33,00:02:36
0.80,5,850,0,533,5,50,533,19,0,327257_850,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:19:57,2021-09-30T23:22:40,00:02:43
0.80,5,851,0,391,5,50,391,12,0,327257_851,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:19:57,2021-09-30T23:22:25,00:02:28
0.80,5,852,0,366,5,50,366,6,0,327257_852,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:19:57,2021-09-30T23:21:51,00:01:54
0.80,5,853,0,369,5,50,369,15,0,327257_853,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:19:57,2021-09-30T23:22:30,00:02:33
0.80,5,854,0,390,5,50,390,10,0,327257_854,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:19:57,2021-09-30T23:22:08,00:02:11
0.80,5,855,0,503,5,51,503,26,0,327257_855,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:19:57,2021-09-30T23:23:01,00:03:04
0.80,5,856,0,503,5,50,503,13,1,327257_856,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:19:57,2021-09-30T23:22:22,00:02:25
0.80,5,857,0,371,5,50,371,4,0,327257_857,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:19:57,2021-09-30T23:22:03,00:02:06
0.80,5,858,0,458,5,50,458,23,0,327257_858,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:19:57,2021-09-30T23:22:40,00:02:43
0.80,5,859,0,414,5,50,414,17,0,327257_859,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:19:57,2021-09-30T23:22:33,00:02:36
0.80,5,860,0,473,5,50,473,14,0,327257_860,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:19:57,2021-09-30T23:22:45,00:02:48
0.80,5,861,0,417,5,50,417,12,0,327257_861,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:19:57,2021-09-30T23:22:38,00:02:41
0.80,5,862,0,406,5,51,406,15,0,327257_862,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:19:57,2021-09-30T23:22:41,00:02:44
0.80,5,863,0,424,5,50,424,18,0,327257_863,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:19:57,2021-09-30T23:22:57,00:03:00
0.80,5,864,0,566,5,50,566,23,0,327257_864,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:19:57,2021-09-30T23:23:08,00:03:11
0.80,5,865,0,404,5,50,404,12,0,327257_865,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:19:57,2021-09-30T23:22:39,00:02:42
0.80,5,866,0,375,5,51,375,8,0,327257_866,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:19:57,2021-09-30T23:22:37,00:02:40
0.80,5,867,0,476,5,51,476,20,0,327257_867,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:19:57,2021-09-30T23:22:56,00:02:59
0.80,5,868,0,470,5,50,470,22,0,327257_868,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:19:57,2021-09-30T23:23:03,00:03:06
0.80,5,869,0,379,5,50,379,8,0,327257_869,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:19:57,2021-09-30T23:22:30,00:02:33
0.80,5,870,0,513,5,50,513,26,0,327257_870,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:19:57,2021-09-30T23:22:58,00:03:01
0.80,5,871,0,324,5,50,324,6,0,327257_871,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:19:57,2021-09-30T23:22:21,00:02:24
0.80,5,872,0,561,5,51,561,14,0,327257_872,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:19:57,2021-09-30T23:22:44,00:02:47
0.80,5,873,0,535,5,50,535,13,1,327257_873,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:19:57,2021-09-30T23:22:38,00:02:41
0.80,5,874,0,404,5,50,404,7,0,327257_874,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:19:57,2021-09-30T23:22:10,00:02:13
0.80,5,875,0,427,5,50,427,15,0,327257_875,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:19:57,2021-09-30T23:22:34,00:02:37
0.80,5,876,0,335,5,50,335,6,0,327257_876,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:19:57,2021-09-30T23:22:07,00:02:10
0.80,5,877,0,366,5,50,366,8,0,327257_877,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:19:57,2021-09-30T23:22:16,00:02:19
0.80,5,878,0,384,5,50,384,15,0,327257_878,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:19:57,2021-09-30T23:22:20,00:02:23
