,t,G1_cell_count,G2_cell_count
1815,1306.5058003991776,32,27
1816,1306.6094410683024,34,26
1817,1307.716383185661,36,25
1818,1308.5879755796507,38,24
1819,1309.5361518636207,40,23
1820,1309.954659465326,42,22
1821,1310.1868615501685,44,21
1822,1310.7427831975567,46,20
1823,1311.1750879577407,48,19
1824,1311.2396391717123,50,18
1825,1311.821341348787,52,17
1826,1311.8955549113432,54,16
1827,1312.9996195487488,52,16
1828,1315.4151977763906,54,15
1829,1316.7019791339683,56,14
1830,1316.7039525522866,58,13
1831,1318.9524012711972,60,12
1832,1319.1414016731524,62,11
1833,1321.0702544615317,64,10
1834,1321.2534892194942,66,9
1835,1321.8358227373517,68,8
1836,1322.1438999718132,70,7
1837,1322.6177965842496,72,6
1838,1324.0587122052314,74,5
1839,1324.3217408719822,76,4
1840,1324.7112026467519,78,3
1841,1326.133802311331,80,2
1842,1327.0789883256639,82,1
1843,1328.0786407887836,84,0
1844,1328.389020676104,83,1
1845,1330.2155595147772,82,2
1846,1332.60904070504,81,3
1847,1334.628205138401,80,4
1848,1334.7172250879066,79,5
1849,1335.327572586025,78,6
1850,1336.2918052113366,77,7
1851,1336.4117837961564,76,8
1852,1336.6883486888814,75,9
1853,1337.7150636819838,74,10
1854,1337.974596704871,73,11
1855,1338.1591794392668,72,12
1856,1339.0196242234101,71,13
1857,1340.8533156902683,70,14
1858,1341.0488336620697,69,14
1859,1341.2587590629935,68,15
1860,1343.2410745512486,67,16
1861,1344.369003641544,66,17
1862,1344.6156108037358,65,18
1863,1345.3783948002463,64,19
1864,1346.4255611377291,63,20
1865,1346.7851722480036,62,21
1866,1348.3460099764784,61,21
1867,1348.7848111873473,60,22
1868,1349.4670825203123,59,23
1869,1349.8129003873128,58,24
1870,1351.3582426083044,57,24
1871,1351.4111299852145,56,25
1872,1352.5066339265077,55,25
1873,1352.5593227571728,53,25
1874,1352.6432401821767,52,26
1875,1353.786535228066,51,27
1876,1353.89827970364,50,28
1877,1353.9069057072427,49,29
1878,1354.2554565100227,48,30
1879,1354.5781131710876,47,31
1880,1355.8651252038178,46,32
1881,1355.9794448069263,45,33
1882,1356.1716054917515,44,34
1883,1356.2163818382078,43,35
1884,1356.3801447666417,42,35
1885,1356.660443941815,41,36
1886,1357.0591402680523,40,37
1887,1357.5574431887803,38,37
1888,1357.8339568037807,37,38
1889,1357.8354662039985,35,38
1890,1358.2296103525375,34,39
1891,1358.2329615719013,33,40
1892,1358.4145425386505,32,40
1893,1358.919697592383,31,41
1894,1360.226984631313,30,42
1895,1360.3965791180535,29,43
1896,1360.5347055724749,28,44
1897,1361.228133371264,27,45
1898,1361.8903885146071,26,45
1899,1362.4553095107115,25,45
1900,1363.0273240557951,24,45
1901,1363.2619283171096,22,45
1902,1363.3808550991876,21,45
1903,1363.6443387966476,20,45
1904,1363.7835885849465,19,46
1905,1363.832432886706,18,46
1906,1364.0973266758378,17,46
1907,1365.219889902174,16,46
1908,1365.5962981317723,15,46
1909,1365.5968203974899,14,46
1910,1366.1323980892303,13,46
1911,1366.1726749660706,12,46
1912,1366.5378291624215,11,46
1913,1366.5683864776267,10,46
1914,1366.653067761804,9,46
1915,1366.6916443894236,7,46
1916,1366.7409860275604,6,46
1917,1366.865469421129,5,46
1918,1366.9052307205898,3,46
1919,1366.9608976639863,1,46
1920,1366.984235590266,0,46
1921,1378.389020676104,2,45
1922,1380.2155595147772,4,44
1923,1382.60904070504,6,43
1924,1384.628205138401,8,42
1925,1384.7172250879066,10,41
1926,1385.327572586025,12,40
1927,1386.2918052113366,14,39
1928,1386.4117837961564,16,38
1929,1386.6883486888814,18,37
1930,1387.7150636819838,20,36
1931,1387.974596704871,22,35
1932,1388.1591794392668,24,34
1933,1389.0196242234101,26,33
1934,1390.8533156902683,28,32
1935,1391.2587590629935,30,31
1936,1393.2410745512486,32,30
1937,1394.369003641544,34,29
1938,1394.6156108037358,36,28
1939,1394.8020294236917,34,28
1940,1395.3783948002463,36,27
1941,1396.4255611377291,38,26
1942,1396.7851722480036,40,25
1943,1398.7848111873473,42,24
1944,1399.1551117751728,40,24
1945,1399.4670825203123,42,23
1946,1399.8129003873128,44,22
1947,1401.4111299852145,46,21
1948,1402.6432401821767,48,20
1949,1403.786535228066,50,19
1950,1403.89827970364,52,18
1951,1403.9069057072427,54,17
1952,1404.2554565100227,56,16
1953,1404.5781131710876,58,15
1954,1405.8651252038178,60,14
1955,1405.9794448069263,62,13
1956,1406.1716054917515,64,12
1957,1406.2163818382078,66,11
1958,1406.660443941815,68,10
1959,1407.0591402680523,70,9
1960,1407.7998613161626,68,9
1961,1407.8339568037807,70,8
1962,1408.2296103525375,72,7
1963,1408.2329615719013,74,6
1964,1408.919697592383,76,5
1965,1410.226984631313,78,4
1966,1410.3965791180535,80,3
1967,1410.5347055724749,82,2
1968,1411.228133371264,84,1
1969,1411.5781807884282,83,2
1970,1411.6152452057147,82,3
1971,1413.7835885849465,84,2
1972,1414.7540795790594,83,3
1973,1415.5083603693615,82,4
1974,1419.528879547088,81,5
1975,1419.5954099090097,80,6
1976,1420.6442473584036,79,7
1977,1423.9019419743006,78,8
1978,1424.143884377807,77,9
1979,1425.2080964638787,76,10
1980,1425.5812865053767,75,11
1981,1425.7477743731079,74,12
1982,1425.8256289096776,73,13
1983,1425.8910761543054,72,14
1984,1427.7360363759306,71,15
1985,1430.4704014431513,70,15
1986,1431.3186392129644,69,16
1987,1431.9340417090943,68,17
1988,1432.150773476042,67,18
1989,1433.027789539765,66,18
1990,1434.3008850539563,65,19
1991,1434.7589651074402,64,20
1992,1435.394280186962,63,21
1993,1436.2725712057002,62,21
1994,1436.6239370612439,61,21
1995,1437.3887768993459,60,21
1996,1437.8230640667857,59,22
1997,1438.6138968356745,58,23
1998,1439.4275183063537,57,24
1999,1439.887832762899,56,24
2000,1440.4470084576649,54,24
2001,1440.5998695564986,53,25
2002,1440.8084446653304,51,25
2003,1442.348187963271,50,25
2004,1443.9162181458191,49,26
2005,1444.0394522291008,48,27
2006,1444.3741221044415,47,28
2007,1445.2194315789393,46,29
2008,1445.2916778265114,45,29
2009,1445.3109518944098,44,30
2010,1446.9987599141057,43,31
2011,1447.827584696538,42,32
2012,1448.2207185527022,41,33
2013,1448.261691312623,40,33
2014,1449.4719878029548,39,33
2015,1449.5676290288532,38,34
2016,1450.3285861057211,37,35
2017,1450.437941204698,35,35
2018,1450.5556884769367,34,36
2019,1450.7132613908752,33,37
2020,1451.2609920176349,32,38
2021,1451.2979879871914,31,38
2022,1451.5635654487476,29,38
2023,1451.75920691956,28,39
2024,1452.8904585994082,27,39
2025,1453.52354304106,25,39
2026,1454.397367980978,24,39
2027,1455.020603208812,23,39
2028,1455.4091162748132,22,40
2029,1455.5507712429192,21,40
2030,1455.5976053245936,20,40
2031,1455.6009244607626,19,40
2032,1455.829095608661,18,40
2033,1455.9873851048524,17,41
2034,1456.148048006287,16,42
2035,1456.2043458415774,15,42
2036,1456.2785888623646,13,42
2037,1456.2877999964928,11,42
2038,1456.3643465348487,10,43
2039,1456.3673046048705,9,43
2040,1456.5348742142348,8,43
2041,1456.5826728912214,7,43
2042,1456.5830156068569,6,43
2043,1456.6412375597267,4,43
2044,1456.72864337919,2,43
2045,1456.7372131838604,1,43
2046,1456.7589756943148,0,43
2047,1461.5781807884282,2,42
2048,1461.6152452057147,4,41
2049,1464.7540795790594,6,40
2050,1465.5083603693615,8,39
2051,1469.528879547088,10,38
2052,1469.5954099090097,12,37
2053,1470.6442473584036,14,36
2054,1473.9019419743006,16,35
2055,1474.143884377807,18,34
2056,1475.2080964638787,20,33
2057,1475.5812865053767,22,32
2058,1475.7477743731079,24,31
2059,1475.8256289096776,26,30
2060,1475.8910761543054,28,29
2061,1476.6780572788446,26,29
2062,1476.7454687450881,24,29
2063,1477.7360363759306,26,28
2064,1481.3186392129644,28,27
2065,1481.9340417090943,30,26
2066,1482.150773476042,32,25
2067,1482.3065405834332,30,25
2068,1483.7547597008133,28,25
2069,1484.3008850539563,30,24
2070,1484.7589651074402,32,23
2071,1485.394280186962,34,22
2072,1487.8230640667857,36,21
2073,1488.6138968356745,38,20
2074,1489.4275183063537,40,19
2075,1490.5998695564986,42,18
2076,1492.994312374167,40,18
2077,1493.164648974548,38,18
2078,1493.9162181458191,40,17
2079,1494.0394522291008,42,16
2080,1494.3741221044415,44,15
2081,1495.2194315789393,46,14
2082,1495.3109518944098,48,13
2083,1496.1916909836689,46,13
2084,1496.9987599141057,48,12
2085,1497.827584696538,50,11
2086,1498.2207185527022,52,10
2087,1499.5676290288532,54,9
2088,1500.3285861057211,56,8
2089,1500.5556884769367,58,7
2090,1500.7132613908752,60,6
2091,1501.2609920176349,62,5
2092,1501.486510908085,61,6
2093,1501.75920691956,63,5
2094,1502.8363388808916,62,6
2095,1503.4167912646074,61,7
2096,1505.4091162748132,63,6
2097,1505.9873851048524,65,5
2098,1506.148048006287,67,4
2099,1506.3643465348487,69,3
2100,1508.504105415105,68,4
2101,1508.8350580785104,67,5
2102,1510.7508787193096,66,6
2103,1511.7898424863633,65,7
2104,1512.4820053012365,64,8
2105,1512.7399840438109,63,9
2106,1513.1173421339586,62,10
2107,1513.393039827947,61,11
2108,1514.8427545635334,60,12
2109,1514.8586092022813,59,13
2110,1516.7347300923816,58,13
2111,1517.48048067947,57,14
2112,1518.0339275095562,56,15
2113,1518.4200375778782,55,16
2114,1520.812771588939,54,16
2115,1521.8341102001061,53,16
2116,1522.2613243512653,52,16
2117,1525.5074071325603,51,17
2118,1526.69522656035,50,17
2119,1526.762495279564,49,18
2120,1529.8536036097676,48,19
2121,1530.008458757872,47,20
2122,1530.5273861109988,46,21
2123,1530.7773313011503,45,22
2124,1531.120250909627,44,23
2125,1532.9472305578915,43,23
2126,1533.7182289215436,42,24
2127,1534.0901953745392,41,24
2128,1534.5378439943775,40,25
2129,1536.1013640563317,39,26
2130,1536.2155740111464,38,27
2131,1536.6364449231,37,27
2132,1536.713161793939,36,28
2133,1536.7595309819997,35,29
2134,1537.0939638535774,34,29
2135,1537.6724819272672,32,29
2136,1538.3076325136492,31,30
2137,1539.6366807173388,30,30
2138,1540.2199198843944,29,30
2139,1540.7718502387731,28,30
2140,1541.248865096519,27,31
2141,1541.4933870939767,26,31
2142,1543.3545138120408,25,31
2143,1543.4208870078176,23,31
2144,1543.5814982439742,22,31
2145,1543.7864544458969,21,32
2146,1543.9431517190926,20,32
2147,1543.9777626858543,19,32
2148,1544.2373385212043,18,33
2149,1544.270485737497,17,34
2150,1544.5406561280352,15,34
2151,1545.1921206951984,13,34
2152,1545.3415686220594,12,34
2153,1545.3797370878099,10,34
2154,1545.4015337087178,9,34
2155,1545.4639898706832,8,34
2156,1545.5144865691525,7,34
2157,1545.9150949832067,6,34
2158,1545.9736221917833,4,34
2159,1545.9862916874208,2,34
2160,1545.9990151302775,0,34
2161,1551.486510908085,2,33
2162,1552.8363388808916,4,32
2163,1553.4167912646074,6,31
2164,1558.504105415105,8,30
2165,1558.8350580785104,10,29
2166,1560.7508787193096,12,28
2167,1561.7898424863633,14,27
2168,1562.4820053012365,16,26
2169,1562.7399840438109,18,25
2170,1563.1173421339586,20,24
2171,1563.393039827947,22,23
2172,1564.8427545635334,24,22
2173,1564.8586092022813,26,21
2174,1567.48048067947,28,20
2175,1568.0339275095562,30,19
2176,1568.2733852767726,28,19
2177,1568.4200375778782,30,18
2178,1571.6827602754379,28,18
2179,1573.0095085810738,26,18
2180,1575.5074071325603,28,17
2181,1576.762495279564,30,16
2182,1579.8536036097676,32,15
2183,1580.008458757872,34,14
2184,1580.5273861109988,36,13
2185,1580.7773313011503,38,12
2186,1581.120250909627,40,11
2187,1583.7182289215436,42,10
2188,1584.5378439943775,44,9
2189,1586.1013640563317,46,8
2190,1586.2155740111464,48,7
2191,1586.7008127611582,47,8
2192,1586.713161793939,49,7
2193,1586.7595309819997,51,6
2194,1588.3076325136492,53,5
2195,1589.5933843843225,52,6
2196,1589.830764553114,50,6
2197,1590.220267377368,49,7
2198,1591.248865096519,51,6
2199,1592.1349376328806,50,6
2200,1593.7864544458969,52,5
2201,1594.2373385212043,54,4
2202,1594.270485737497,56,3
2203,1596.9676006075838,55,4
2204,1598.2393516692157,54,5
2205,1599.866664220327,53,6
2206,1600.0250001535499,52,7
2207,1600.2839020336605,51,8
2208,1605.1185960468479,50,9
2209,1606.1325995333489,48,9
2210,1607.14233733335,47,10
2211,1607.6827129889928,46,11
2212,1613.115257098232,45,12
2213,1614.0856201502033,44,13
2214,1614.3765187443494,43,13
2215,1615.0275401326583,42,13
2216,1616.60437325277,41,14
2217,1617.5496947466106,40,15
2218,1617.684736062462,39,16
2219,1618.007394937784,38,16
2220,1618.033070644423,37,16
2221,1618.3500689240814,36,17
2222,1618.4036926802771,35,18
2223,1620.5183967524345,34,19
2224,1621.34112124019,33,20
2225,1621.4691679443986,32,20
2226,1622.0697166323644,30,20
2227,1622.3619595640644,29,21
2228,1626.9076708772886,28,22
2229,1628.054211945375,27,23
2230,1628.2707845964815,26,24
2231,1628.8779127231462,24,24
2232,1629.8275485464947,23,24
2233,1631.9340816307815,21,24
2234,1632.0266580780178,20,24
2235,1632.3036033498106,18,24
2236,1632.5627127603295,17,24
2237,1633.5153046980324,16,24
2238,1633.7764565594746,15,24
2239,1634.204921191837,14,24
2240,1634.2314983511335,12,24
2241,1634.3258974429016,11,24
2242,1634.3342579480216,9,24
2243,1634.5554153096857,7,24
2244,1634.944385674906,5,24
2245,1635.2653377908805,3,24
2246,1635.3089500898313,2,24
2247,1635.311373131958,0,24
2248,1636.7008127611582,2,23
2249,1639.5933843843225,4,22
2250,1640.220267377368,6,21
2251,1646.9676006075838,8,20
2252,1648.2393516692157,10,19
2253,1649.866664220327,12,18
2254,1650.0250001535499,14,17
2255,1650.2839020336605,16,16
2256,1652.0959524851792,14,16
2257,1655.1185960468479,16,15
2258,1657.14233733335,18,14
2259,1657.3471847774467,16,14
2260,1657.6827129889928,18,13
2261,1658.581969675004,16,13
2262,1663.115257098232,18,12
2263,1664.0856201502033,20,11
2264,1666.60437325277,22,10
2265,1667.5496947466106,24,9
2266,1667.684736062462,26,8
2267,1668.3500689240814,28,7
2268,1668.4036926802771,30,6
2269,1670.5183967524345,32,5
2270,1671.34112124019,34,4
2271,1672.3619595640644,36,3
2272,1675.5865927845327,35,4
2273,1675.9480446369482,34,5
2274,1676.9076708772886,36,4
2275,1678.054211945375,38,3
2276,1678.2707845964815,40,2
2277,1684.4205437088115,39,3
2278,1685.3066344092456,37,3
2279,1689.646216155444,36,4
2280,1690.4602130384083,35,5
2281,1692.8063365916348,34,6
2282,1693.4487834897666,33,7
2283,1693.4608799176394,32,8
2284,1693.5495154412679,31,9
2285,1694.471010900439,30,10
2286,1694.8817422974348,29,11
2287,1698.3893238207802,28,11
2288,1698.4429560626738,27,12
2289,1698.5663478470879,26,13
2290,1698.835914340261,25,13
2291,1702.0847772398859,24,14
2292,1704.2950265508732,23,15
2293,1704.9103060760895,22,16
2294,1705.7790584302243,21,16
2295,1708.0557673775393,20,16
2296,1708.6124661896915,18,16
2297,1708.7468844233028,17,17
2298,1709.0025677755875,16,18
2299,1709.3182394687808,15,19
2300,1709.598755771125,14,20
2301,1713.5016095655603,13,20
2302,1714.9792780523994,11,20
2303,1715.493662233576,10,20
2304,1715.7275368152361,9,20
2305,1715.742993074375,8,20
2306,1716.2323960167885,7,20
2307,1716.3809434937443,5,20
2308,1716.5133765735984,3,20
2309,1716.9741561025469,2,20
2310,1717.097629756033,0,20
2311,1725.5865927845327,2,19
2312,1725.9480446369482,4,18
2313,1734.4205437088115,6,17
2314,1739.646216155444,8,16
2315,1740.1586260552804,6,16
2316,1740.4602130384083,8,15
2317,1740.6268244668659,6,15
2318,1742.8063365916348,8,14
2319,1743.4487834897666,10,13
2320,1743.4608799176394,12,12
2321,1743.5495154412679,14,11
2322,1744.471010900439,16,10
2323,1744.8817422974348,18,9
2324,1748.4429560626738,20,8
2325,1748.5663478470879,22,7
2326,1752.0847772398859,24,6
2327,1754.2950265508732,26,5
2328,1754.9103060760895,28,4
2329,1758.7468844233028,30,3
2330,1759.0025677755875,32,2
2331,1759.3182394687808,34,1
2332,1759.598755771125,36,0
2333,1768.7582022673441,35,1
2334,1773.0354598980784,34,2
2335,1773.4450397424473,33,3
2336,1774.0117547114799,32,4
2337,1774.797055776964,31,5
2338,1780.3146556553706,30,6
2339,1781.070427977419,29,7
2340,1783.0566648830898,28,8
2341,1786.0546772301768,27,9
2342,1787.4072140877602,26,10
2343,1793.311453530509,25,11
2344,1793.954711429743,24,12
2345,1795.136166292388,23,13
2346,1795.5305116831635,22,14
2347,1796.2040129306786,21,14
2348,1797.5717082310239,20,15
2349,1797.6240024211816,19,15
2350,1800.502532101462,18,16
2351,1801.2105036517682,17,17
2352,1801.3979267234872,16,17
2353,1802.2041345956525,15,17
2354,1802.2171689818363,14,17
2355,1802.2987771365838,13,17
2356,1803.1218558112523,12,18
2357,1803.2896534342487,11,18
2358,1804.1203468109952,10,19
2359,1804.644700631541,9,20
2360,1805.175944181691,7,20
2361,1805.3964484493465,6,21
2362,1806.275482054112,5,21
2363,1806.9419577070048,4,21
2364,1807.4137233662984,3,22
2365,1807.4195832589437,2,23
2366,1807.5447774634183,1,23
2367,1807.553027942899,0,23
2368,1818.7582022673441,2,22
2369,1823.0354598980784,4,21
2370,1823.4450397424473,6,20
2371,1824.0117547114799,8,19
2372,1824.797055776964,10,18
2373,1830.3146556553706,12,17
2374,1831.070427977419,14,16
2375,1833.0566648830898,16,15
2376,1835.6365956177747,14,15
2377,1836.0546772301768,16,14
2378,1837.4072140877602,18,13
2379,1843.311453530509,20,12
2380,1843.954711429743,22,11
2381,1845.136166292388,24,10
2382,1845.1385979375657,22,10
2383,1845.5305116831635,24,9
2384,1846.3552532828799,22,9
2385,1847.5717082310239,24,8
2386,1847.9143957578074,22,8
2387,1849.9946884841622,20,8
2388,1850.502532101462,22,7
2389,1851.2105036517682,24,6
2390,1853.1218558112523,26,5
2391,1854.1203468109952,28,4
2392,1854.644700631541,30,3
2393,1855.3964484493465,32,2
2394,1857.4137233662984,34,1
2395,1857.4195832589437,36,0
2396,1865.7260868853732,35,1
2397,1873.9616526751922,34,2
2398,1874.397203214599,33,3
2399,1875.5553081205196,32,4
2400,1878.4226302520344,31,5
2401,1881.0729791577041,30,6
2402,1882.7300334797246,29,7
2403,1882.9447779138907,28,8
2404,1884.058070336723,27,9
2405,1885.6752914402477,26,10
2406,1885.947669278618,25,11
2407,1887.1662282211266,24,12
2408,1888.069843399953,23,13
2409,1890.1826410331648,22,14
2410,1890.9704913597304,21,15
2411,1892.6806821234652,20,16
2412,1894.3617627649433,19,17
2413,1894.813687902448,18,18
2414,1895.2628891099591,17,19
2415,1895.7699967666379,16,20
2416,1895.9261787247078,14,20
2417,1896.4646136193041,13,21
2418,1901.0018115071068,11,21
2419,1901.1895248491737,10,21
2420,1901.2558606373673,9,22
2421,1902.5726348029307,8,23
2422,1903.0912528230795,6,23
2423,1903.3067224253466,5,23
2424,1903.7709488868704,4,23
2425,1903.9590703795757,3,23
2426,1904.1092170267593,2,23
2427,1904.2367917250647,1,23
2428,1904.2369640748484,0,23
2429,1915.7260868853732,2,22
2430,1923.9616526751922,4,21
2431,1924.397203214599,6,20
2432,1925.5553081205196,8,19
2433,1928.4226302520344,10,18
2434,1929.5019715313351,8,18
2435,1931.0729791577041,10,17
2436,1932.7300334797246,12,16
2437,1932.9447779138907,14,15
2438,1934.058070336723,16,14
2439,1935.6752914402477,18,13
2440,1935.947669278618,20,12
2441,1937.1662282211266,22,11
2442,1938.069843399953,24,10
2443,1940.1826410331648,26,9
2444,1940.9704913597304,28,8
2445,1942.6806821234652,30,7
2446,1944.3617627649433,32,6
2447,1944.813687902448,34,5
2448,1945.2628891099591,36,4
2449,1945.7699967666379,38,3
2450,1946.4646136193041,40,2
2451,1950.915134530057,39,3
2452,1951.2558606373673,41,2
2453,1952.5726348029307,43,1
2454,1958.2138009650812,42,2
2455,1958.7607157820935,41,3
2456,1959.1600423257294,40,4
2457,1961.3772188877383,39,5
2458,1962.2319356442545,38,6
2459,1966.523370627656,37,7
2460,1966.9008421944293,36,7
2461,1967.4554779853281,35,8
2462,1968.7027590964526,34,9
2463,1970.670561055331,33,10
2464,1971.747213270595,32,11
2465,1972.170945666192,31,12
2466,1972.7806221528008,30,13
2467,1972.8270985961412,28,13
2468,1975.5505156966044,27,14
2469,1976.5798538392037,26,15
2470,1978.846445521482,25,15
2471,1981.4363030916825,24,16
2472,1981.4710836623083,23,17
2473,1981.8001924926891,22,18
2474,1982.0643456064522,21,19
2475,1982.2283890094195,20,20
2476,1983.193688204752,19,20
2477,1984.854523305901,18,21
2478,1985.0362308989393,17,22
2479,1985.4441668833524,16,22
2480,1986.0191187190137,15,23
2481,1986.4286015822195,14,23
2482,1987.650609732409,13,23
2483,1987.8302212055373,12,23
2484,1989.0265136526452,11,24
2485,1989.7830617193754,10,25
2486,1989.890867662344,8,25
2487,1990.6581628455147,7,25
2488,1990.7136613236837,6,26
2489,1991.0500351151886,5,26
2490,1991.134594912227,4,26
2491,1991.2585325064115,3,26
2492,1991.3146361752806,2,26
2493,1991.565974771784,1,26
2494,1991.6286783034775,0,26
2495,2000.915134530057,2,25
2496,2008.2138009650812,4,24
2497,2008.7607157820935,6,23
2498,2009.1600423257294,8,22
2499,2011.3772188877383,10,21
2500,2012.2319356442545,12,20
2501,2015.1576986351456,10,20
2502,2016.523370627656,12,19
2503,2017.4554779853281,14,18
2504,2018.7027590964526,16,17
2505,2020.670561055331,18,16
2506,2021.747213270595,20,15
2507,2022.170945666192,22,14
2508,2022.7806221528008,24,13
2509,2025.5505156966044,26,12
2510,2026.5798538392037,28,11
2511,2031.4363030916825,30,10
2512,2031.4710836623083,32,9
2513,2031.5355854908698,30,9
2514,2031.8001924926891,32,8
2515,2032.0643456064522,34,7
2516,2032.2283890094195,36,6
2517,2034.5557101053084,34,6
2518,2034.854523305901,36,5
2519,2035.0362308989393,38,4
2520,2036.0191187190137,40,3
2521,2037.5647327539511,39,4
2522,2038.121663509899,37,4
2523,2039.0265136526452,39,3
2524,2039.7830617193754,41,2
2525,2040.7136613236837,43,1
2526,2045.355005445908,42,2
2527,2049.713035493228,41,3
2528,2050.5770525776047,40,4
2529,2053.894653524287,39,5
2530,2058.5129092106513,38,6
2531,2060.4859030791104,37,6
2532,2061.633220587076,36,7
2533,2062.669844802906,35,8
2534,2063.221604414307,34,9
2535,2063.952084546725,32,9
2536,2067.354924725307,31,10
2537,2068.4102239852004,30,11
2538,2068.5644006053394,29,12
2539,2069.1929536419116,28,13
2540,2069.2329309964202,27,14
2541,2070.436320936112,26,15
2542,2073.4625191336195,24,15
2543,2074.3148978184663,23,16
2544,2074.862379128342,22,17
2545,2074.9145753544553,21,17
2546,2075.885185126738,20,18
2547,2075.9113783276453,19,19
2548,2076.563846008463,18,20
2549,2076.6910374489635,17,21
2550,2076.780891500783,16,22
2551,2077.3585428475817,15,23
2552,2078.183247651827,14,23
2553,2079.000311783569,13,23
2554,2079.2847868573394,12,23
2555,2080.9772265507445,11,24
2556,2083.2332332711712,10,25
2557,2083.5804693862037,9,25
2558,2083.6823509340657,8,25
2559,2083.75170805932,7,25
2560,2083.787305477764,6,25
2561,2084.278427420685,4,25
2562,2084.3858258946834,3,25
2563,2084.7198528487847,2,25
2564,2084.7659396863314,0,25
2565,2087.564732753951,2,24
2566,2095.3550054459083,4,23
2567,2099.713035493228,6,22
2568,2100.5305927800296,4,22
2569,2100.5770525776047,6,21
2570,2103.894653524287,8,20
2571,2108.5129092106513,10,19
2572,2110.4835879092116,8,19
2573,2111.633220587076,10,18
2574,2112.669844802906,12,17
2575,2113.221604414307,14,16
2576,2116.8266388592165,12,16
2577,2117.354924725307,14,15
2578,2118.090361749485,12,15
2579,2118.4102239852004,14,14
2580,2118.5644006053394,16,13
2581,2119.1929536419116,18,12
2582,2119.2329309964202,20,11
2583,2120.436320936112,22,10
2584,2124.3148978184663,24,9
2585,2124.862379128342,26,8
2586,2125.885185126738,28,7
2587,2125.9113783276453,30,6
2588,2125.952382351037,28,6
2589,2126.563846008463,30,5
2590,2126.6910374489635,32,4
2591,2126.780891500783,34,3
2592,2127.3585428475817,36,2
2593,2130.9772265507445,38,1
2594,2133.2332332711712,40,0
2595,2136.845786592347,39,1
2596,2139.10227910769,38,2
2597,2139.927256190337,37,3
2598,2145.780609566655,36,4
2599,2148.738609320988,35,5
2600,2149.400302001364,34,6
2601,2149.5363141140474,33,7
2602,2150.06672011308,32,8
2603,2150.961465213825,31,9
2604,2151.3077974502958,30,10
2605,2154.7710106756635,29,11
2606,2157.231835164187,28,12
2607,2157.483261364218,27,12
2608,2158.9273257844384,26,13
2609,2159.4571301026635,25,14
2610,2159.5567220409125,24,15
2611,2161.158121045555,23,16
2612,2161.177332975024,22,17
2613,2161.8948109531466,21,18
2614,2162.0795875663503,20,19
2615,2163.23711000211,19,20
2616,2165.295539110217,18,21
2617,2165.410311422993,17,22
2618,2166.5332417424497,16,23
2619,2168.4392108879238,15,24
2620,2168.840583714129,14,24
2621,2169.7324687531577,13,24
2622,2169.8523839021545,12,24
2623,2170.2779666873334,11,24
2624,2170.2955737608327,10,25
2625,2170.3011685711554,9,25
2626,2170.8836093019663,8,25
2627,2172.574097010994,7,26
2628,2172.6780224617537,6,26
2629,2172.980088473346,5,26
2630,2173.1380605062654,4,26
2631,2173.1495144293544,3,26
2632,2173.201354934836,2,26
2633,2173.4044827102734,1,26
2634,2173.4638513081795,0,26
2635,2186.845786592347,2,25
2636,2189.10227910769,4,24
2637,2189.927256190337,6,23
2638,2195.780609566655,8,22
2639,2198.738609320988,10,21
2640,2199.400302001364,12,20
2641,2199.5363141140474,14,19
2642,2200.06672011308,16,18
2643,2200.961465213825,18,17
2644,2201.3077974502958,20,16
2645,2202.4404829631635,18,16
2646,2204.7710106756635,20,15
2647,2207.1277807681086,18,15
2648,2207.231835164187,20,14
2649,2208.8453877583524,18,14
2650,2208.9273257844384,20,13
2651,2209.4571301026635,22,12
2652,2209.5567220409125,24,11
2653,2211.158121045555,26,10
2654,2211.177332975024,28,9
2655,2211.8948109531466,30,8
2656,2212.0795875663503,32,7
2657,2213.23711000211,34,6
2658,2215.295539110217,36,5
2659,2215.410311422993,38,4
2660,2216.5332417424497,40,3
2661,2218.4392108879238,42,2
2662,2220.2955737608327,44,1
2663,2222.574097010994,46,0
2664,2230.640543644877,45,1
2665,2230.7347800505927,44,2
2666,2234.950034542599,43,3
2667,2235.5886968197333,42,4
2668,2237.6516294784687,41,5
2669,2238.6476137078057,40,6
2670,2239.337796579189,39,7
2671,2240.9969371654597,38,8
2672,2241.583023450555,37,9
2673,2242.176073906473,36,10
2674,2242.9408222956536,35,11
2675,2246.5545879886367,34,12
2676,2248.9692893071083,33,13
2677,2249.1509267025867,31,13
2678,2249.325006715925,30,14
2679,2250.04604214153,29,15
2680,2250.401471369404,28,16
2681,2251.0701185793087,27,17
2682,2251.2134876912955,26,18
2683,2251.3609462786676,25,19
2684,2253.280552404102,24,20
2685,2254.409124646523,23,21
2686,2255.003432896886,22,22
2687,2255.521871432852,21,22
2688,2255.6893936830784,20,22
2689,2256.6816991983756,19,23
2690,2257.1639211015763,18,23
2691,2257.4650795680727,17,23
2692,2260.259093696511,16,23
2693,2260.3730237545838,15,24
2694,2261.4134270887457,14,25
2695,2262.0791890297996,13,26
2696,2263.1115541212343,12,27
2697,2264.117421087724,11,27
2698,2264.363223728377,10,27
2699,2264.700796418065,9,27
2700,2265.1113093456074,8,27
2701,2265.1203240030463,7,28
2702,2265.129052095134,5,28
2703,2265.2542568694284,4,28
